month_day,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
09-05,19.53333333333333,20.422222222222224,11.805000000000001,11.605,9.943478260869565,9.639130434782608,12.608695652173912,10.28695652173913,11.295,9.78076923076923,12.538461538461538,12.226923076923075,9.97,8.816666666666666,10.046666666666665,9.522222222222224,11.38888888888889,11.355555555555556,10.406896551724138,12.557142857142859,25.196428571428573,
09-06,19.166666666666668,20.344444444444445,11.765,11.578260869565218,9.856521739130436,9.734782608695653,12.469565217391304,10.143478260869566,11.008695652173914,9.680769230769231,12.123076923076923,12.176923076923078,9.9,8.796666666666665,10.003333333333334,9.466666666666667,11.41851851851852,11.244444444444445,10.382758620689655,12.589285714285714,24.849999999999998,
09-07,19.133333333333336,20.166666666666668,11.745000000000001,11.299999999999999,9.826086956521738,9.695652173913043,12.169565217391304,10.55,11.060869565217391,9.707692307692309,12.088461538461539,12.05,9.906666666666666,8.803333333333335,9.979999999999999,9.551851851851852,13.3,11.092592592592593,10.355172413793104,12.532142857142858,24.400000000000002,
09-08,18.766666666666666,20.077777777777776,11.77,11.065217391304348,9.695652173913043,9.756521739130434,12.052173913043477,11.373913043478263,10.939130434782609,9.715384615384615,11.838461538461539,11.930769230769231,9.903333333333334,8.836666666666668,9.963333333333333,9.455555555555556,14.381481481481481,10.74074074074074,10.344827586206897,12.310714285714285,23.803571428571427,
09-09,18.5,19.88888888888889,12.615,10.91304347826087,9.534782608695652,9.695652173913043,12.117391304347825,14.891304347826088,10.939130434782609,9.838461538461539,11.561538461538463,11.75,9.853333333333333,8.696666666666665,9.99,9.396296296296295,14.066666666666666,10.714814814814815,10.206896551724139,11.857142857142858,23.339285714285715,
09-10,18.2,19.77777777777778,12.84,10.81304347826087,9.456521739130435,9.613043478260868,12.117391304347825,16.269565217391303,10.960869565217392,9.742307692307692,11.46923076923077,11.553846153846154,9.933333333333334,8.71,9.966666666666667,9.35925925925926,13.76296296296296,10.714814814814815,12.379310344827585,11.789285714285715,22.835714285714285,
09-11,18.366666666666664,19.666666666666668,12.934999999999999,10.795652173913044,9.530434782608696,9.613043478260868,12.008695652173913,16.843478260869563,10.882608695652175,9.580769230769231,12.88846153846154,11.357692307692307,10.003333333333334,8.743333333333334,9.963333333333333,9.285185185185185,13.488888888888889,11.737499999999999,12.117241379310345,11.771428571428572,22.45357142857143,
09-12,18.233333333333334,19.355555555555554,12.89,10.71304347826087,9.391304347826088,9.508695652173913,12.030434782608696,16.495652173913044,10.847826086956522,9.48846153846154,13.842307692307692,11.303846153846154,10.006666666666666,8.633333333333333,10.17,9.185185185185185,13.337037037037035,10.733333333333334,11.886206896551723,11.87142857142857,22.110714285714288,
09-13,17.96666666666667,19.144444444444446,12.775,10.734782608695653,9.539130434782608,9.5,11.934782608695652,16.278260869565216,10.882608695652175,9.511538461538462,13.784615384615384,11.303846153846154,9.933333333333334,9.253333333333334,10.09,9.15925925925926,13.35925925925926,10.748148148148148,11.662068965517241,10.385714285714286,21.42,
09-14,18.133333333333336,18.82222222222222,12.78,10.447826086956523,9.430434782608696,9.543478260869565,11.847826086956522,15.965217391304348,10.843478260869565,9.419230769230769,13.965384615384616,11.288461538461538,11.51,10.59,10.3,9.1,13.233333333333334,10.774074074074074,11.489655172413793,10.328571428571427,20.892,
09-15,18.3,18.922222222222224,12.809999999999999,10.169565217391305,9.382608695652175,9.521739130434783,11.81304347826087,15.665217391304349,10.856521739130434,9.5,13.726923076923075,11.23076923076923,12.653333333333332,11.456666666666667,10.116666666666667,9.014814814814814,13.092592592592593,10.751851851851852,11.355172413793104,11.267857142857142,20.548000000000002,
09-16,18.099999999999998,18.91111111111111,12.89,10.030434782608696,9.278260869565218,9.634782608695652,11.778260869565216,15.334782608695651,11.1,9.434615384615386,13.442307692307692,11.188461538461537,13.443333333333333,11.29,10.026666666666667,8.9,13.233333333333334,10.807407407407409,11.172413793103448,11.267857142857142,20.208,
09-17,18.566666666666666,18.944444444444443,12.75,10.021739130434783,9.147826086956522,9.591304347826087,11.708695652173914,15.18695652173913,10.991304347826087,9.357692307692307,13.107692307692307,11.238461538461538,13.556666666666667,11.213333333333333,9.976666666666667,8.962962962962964,12.866666666666665,10.796296296296296,11.144827586206896,11.189285714285715,19.96,
09-18,18.566666666666666,18.733333333333334,12.77,10.165217391304347,9.626086956521739,9.578260869565218,11.73913043478261,14.878260869565217,11.069565217391304,9.26923076923077,13.47391304347826,11.126923076923077,13.426666666666668,11.173333333333334,10.26,8.929629629629629,12.774074074074074,10.696296296296296,11.786206896551725,11.189285714285715,19.688,
09-19,18.53333333333333,19.944444444444443,12.675,10.521739130434783,9.521739130434783,9.591304347826087,11.634782608695653,14.595652173913043,10.943478260869567,9.338461538461539,12.684615384615386,11.023076923076925,13.313333333333333,11.1,10.113333333333333,8.844444444444443,13.618518518518519,10.511111111111111,12.46206896551724,10.828571428571427,19.372,
09-20,18.5,20.155555555555555,12.819999999999999,11.378260869565217,9.491304347826087,9.95217391304348,11.43913043478261,14.252173913043478,10.934782608695652,9.246153846153847,12.576923076923077,10.973076923076924,13.25,11.026666666666667,11.073333333333332,8.74074074074074,17.062962962962963,10.433333333333334,12.168965517241379,10.735714285714286,19.024,
09-21,18.333333333333332,20.077777777777776,14.16,12.769565217391303,9.54782608695652,9.882608695652175,11.291304347826086,14.130434782608695,10.947826086956523,9.238461538461538,12.46923076923077,10.86923076923077,13.129999999999999,11.096666666666666,12.056666666666667,8.829629629629629,17.185185185185187,10.459259259259259,12.137931034482758,10.535714285714286,18.7,
09-22,18.333333333333332,20.22222222222222,13.915000000000001,12.565217391304348,10.304347826086957,9.782608695652174,11.343478260869563,13.904347826086957,10.904347826086957,9.403846153846153,12.703846153846154,10.819230769230769,12.933333333333334,11.110000000000001,12.653333333333334,8.851851851851851,17.04074074074074,10.52962962962963,12.124137931034484,10.475,18.5,
09-23,18.166666666666668,20.333333333333332,13.84,12.52608695652174,12.691304347826087,9.708695652173912,11.295652173913044,13.669565217391304,10.843478260869565,9.153846153846153,12.565384615384614,10.815384615384614,12.74,14.723333333333333,12.72,8.75925925925926,16.977777777777778,10.574074074074074,12.044827586206896,10.432142857142859,18.3,
09-24,18.03333333333333,20.344444444444445,13.64,12.521739130434783,13.104347826086956,9.71304347826087,11.295652173913044,13.621739130434783,10.869565217391305,9.069230769230769,12.649999999999999,10.830769230769231,12.583333333333334,14.72,12.68,8.644444444444444,16.918518518518518,10.588888888888889,11.989655172413793,10.414285714285715,18.156,
09-25,18.033333333333335,20.466666666666665,13.580000000000002,12.530434782608696,13.326086956521738,9.730434782608695,11.247826086956522,13.491304347826087,10.9,9.13076923076923,12.653846153846153,10.826923076923077,12.47,14.593333333333334,13.0,8.61111111111111,16.71851851851852,10.566666666666666,11.93448275862069,10.475,17.964000000000002,
09-26,17.966666666666665,20.366666666666667,13.62,12.539130434782608,13.226086956521739,9.78695652173913,11.243478260869566,13.491304347826087,10.708695652173914,9.123076923076923,14.38846153846154,10.626923076923077,12.336666666666668,14.513333333333332,13.006666666666666,8.551851851851852,17.529166666666665,10.474074074074075,11.86896551724138,10.428571428571429,17.712,
09-27,17.733333333333334,20.32222222222222,15.01,12.52608695652174,13.160869565217391,9.76086956521739,11.178260869565218,13.469565217391304,10.765217391304347,9.234615384615385,15.438461538461537,15.180769230769231,12.213333333333333,14.396666666666667,12.983333333333333,8.651851851851852,16.355555555555558,10.329629629629629,11.720689655172412,10.442857142857141,17.428,
09-28,17.666666666666668,20.08888888888889,14.635,12.578260869565218,12.960869565217392,9.8,11.160869565217391,13.339130434782609,10.78695652173913,9.28076923076923,17.334615384615383,15.684615384615386,12.033333333333333,14.33,12.873333333333333,8.703703703703704,16.166666666666668,10.266666666666666,11.524137931034483,10.432142857142855,17.176,
09-29,17.566666666666666,19.799999999999997,14.559999999999999,12.52608695652174,13.021739130434783,9.826086956521738,11.017391304347827,13.230434782608697,10.68695652173913,9.28076923076923,18.492307692307694,20.72307692307692,11.996666666666666,14.243333333333334,12.973333333333333,8.774074074074074,15.881481481481481,10.351851851851851,11.386206896551723,10.382142857142856,17.06,
09-30,17.666666666666668,19.577777777777776,14.540000000000001,12.569565217391306,14.460869565217392,9.852173913043478,11.01304347826087,13.165217391304349,10.747826086956522,9.173076923076923,18.373076923076923,19.68076923076923,11.793333333333333,14.120000000000001,12.813333333333333,8.614814814814814,16.122222222222224,10.262962962962964,11.279310344827588,10.153571428571428,19.16,
